e1,e2,label,group_id,platform,query
HyRead Gaze Mini+ 6吋電子紙閱讀器(淺蔥青),HyRead Gaze Mini+ 6吋電子紙閱讀器(石墨綠) 收納套組,0,14074175,pchome,reader
HITACHI 日立 《旗艦冷專》變頻分離式冷氣 RAS-50HQP_RAC-50QP,【HITACHI 日立】7-8坪 R32 一級能效旗艦系列變頻冷專分離式冷氣(RAC-50QP/RAS-50HQP),1,10945585,pchome,hitachiairconditioner
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),MSI 微星 PRO MP251W E2 25吋 商用護眼螢幕,0,14108143,pchome,msiscreen
ACER 宏碁 ED320QR S3 1500R曲面電競螢幕(32型/FHD/180hz/1ms/VA),【Acer 宏碁】ED320QR S3 32型1500R曲面電競螢幕(31.5吋/FHD/180Hz/1ms/VA/喇叭/FreeSync),1,13765198,pchome,acerscreen
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰 (公司貨 保固12+6個月),SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),0,11658291,pchome,sonyheadphones
Logitech 羅技 K380S 跨平台藍牙鍵盤 石墨灰,Logitech 羅技 K650 無線舒適鍵盤 石墨灰,0,11974965,pchome,logitechkeyboard
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機(公司貨 保固 12+6 個月),SONY 索尼 [ 公司貨 保固 12+6 個月] MDR MV1 開放式錄音室監聽耳機,0,11658292,pchome,sonyheadphones
PHILIPS 飛利浦 Sonicare 舒適潔淨音波震動/電動牙刷 皓月白 (HX5191/01),【驚爆價】副廠音波牙刷頭 Sonicare Elite HX7001(相容飛利浦 PHILIPS 電動牙刷),0,13295799,pchome,philipstoothbrush
Logitech 羅技 MX Master 3S 無線滑鼠-石墨灰,Logitech 羅技 MX Master 3S 無線滑鼠 FOR MAC-石墨灰,0,11918099,pchome,logitechmouse
SONY 索尼 WH-1000XM5 HD降噪 無線藍牙 耳罩式耳機,【SONY 索尼】WH-1000XM5 主動式降噪旗艦藍芽耳機(公司貨 保固12+6個月),1,10201974,pchome,sonyheadphones
Logitech 羅技 POP MOUSE 無線藍牙滑鼠,【Logitech 羅技】POP Mouse無線藍芽滑鼠,1,9431140,pchome,logitechmouse
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨保固12+6個月) WHM6,【SONY 索尼】WH-1000XM6 旗艦無線降噪耳機(公司貨 保固12+6個月),1,14091867,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機(公司貨 保固 12+6 個月),SONY 索尼 WH-1000XM5 主動式降噪旗艦藍牙耳機 公司貨 保固 12+6 個月,0,11657909,pchome,sonyheadphones
SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),SONY 索尼 WF-C510真無線藍牙耳機(公司貨),0,11115166,pchome,sonyheadphones
BOOX 文石 Go 6 吋電子閱讀器 - 白色,BOOX 文石 Go 7 吋電子閱讀器 - 白色,0,13215591,pchome,reader
S003櫥下型淨水器+前置軟水系統超值組(共含S003濾心x1+軟水系統x1),-前置PP過濾系統(3PS-S001-5 SQC),0,5911331,pchome,3mwaterpurifier
CookPower 鍋寶 金鑽不沾鍋雙鍋輕鬆開伙組-玫瑰金(28炒+22湯+鏟),【CookPower 鍋寶】金鑽不沾鍋廚王四鍋組(兩色任選),1,7968387,pchome,nonstickpan
PHILIPS 飛利浦 官方直營 Sonicare ProtectiveClean 智能護齦音波震動牙刷HX6803/02(電動牙刷),【驚爆價】副廠音波牙刷頭 Sonicare Elite HX7001(相容飛利浦 PHILIPS 電動牙刷),0,5549963,pchome,philipstoothbrush
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),0,14045919,pchome,sonyheadphones
Naturehike LD150靈動可機洗拼接帶帽信封睡袋 SD016,Naturehike LD250靈動可機洗拼接帶帽信封睡袋 SD016,0,12055166,pchome,sleepingbag
SONY 索尼 WF-C710N 真無線藍牙耳機 (台灣公司貨保固12個月),SONY 索尼 WF-C510 真無線藍牙耳機,0,13901382,pchome,sonyheadphones
SONY 索尼 WF-C510 真無線藍牙耳機 (公司貨 保固12個月),SONY 索尼 WF-C710N 真無線藍牙耳機 (公司貨 保固12個月),0,13237333,pchome,sonyheadphones
HyRead Gaze Mini+ 6吋電子紙閱讀器,【HyRead】收納保護套優惠組 Gaze Mini+ 6吋閱讀器 (經典白)+收納保護套霧黑色,1,14074207,pchome,reader
S003淨水器專用濾心x1+SQC前置PP濾心x1(3US-F003-5+3RS-F001-5),-前置PP過濾系統(3PS-S001-5 SQC),0,8487461,pchome,3mwaterpurifier
MEEBOOK M7 6.8 吋電子閱讀器,MEEBOOK M8 7.8 吋電子閱讀器 - 白色,0,12033456,pchome,reader
SONY 索尼 耳罩式耳機 WH-1000XM5 藍牙無線 降噪 高音質【兩色】,SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機,0,10201974,pchome,sonyheadphones
PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/62 (藍鑽)(電動牙刷),官方直營 Sonicare ProtectiveClean 智能護齦音波震動牙刷HX6803/02(電動牙刷),0,11082581,pchome,philipstoothbrush
SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),0,14382089,pchome,sonyheadphones
Logitech 羅技 Signature K855 無線鍵盤(白)加英文鍵帽,Logitech 羅技 K270 無線鍵盤,0,10390140,pchome,logitechkeyboard
MEEBOOK M6C 6 吋彩色電子閱讀器,MEEBOOK M8 7.8 吋電子閱讀器 - 白色,0,14212383,pchome,reader
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨保固12+6個月) WHM6,SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 4色 (公司貨保固12+6個月),0,14047175,pchome,sonyheadphones
HyRead Gaze Mini+ 6吋電子書閱讀器 白32G(殼套組B),HyRead Gaze Mini+ 6吋電子紙閱讀器(石墨綠) 收納套組,0,14074175,pchome,reader
BenQ 明基 TK705i 4K 3000 流明 智慧調光投影機 低延遲三坪機(專用腳座組),BenQ 明基 3800流明 FHD高亮度會議室投影機 MH560,0,14383527,pchome,projector
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),【SONY 索尼】WF-1000XM5 旗艦真無線藍芽耳機(台灣公司貨保固12+6),1,11658292,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰(公司貨 保固12+6個月),SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),0,11786592,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 真無線主動式降噪耳機,SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),0,11786592,pchome,sonyheadphones
MSI 微星 Modern MD272XPW 商務螢幕顯示器 (27型/FHD/喇叭/IPS)限時促銷,MSI 微星 Modern MD2412PW 24型螢幕,0,11859908,pchome,msiscreen
tokuyo 督洋 花漾玩美椅 按摩椅 TC-510 (小腿搓揉+足底滾輪),tokuyo 督洋 Mini玩美椅 3 classic 按摩椅 TC-293,0,10452916,pchome,massagechair
Logitech 羅技 G304 LIGHTSPEED 無線電競遊戲滑鼠 黑色,Logitech 羅技 G304 無線電競滑鼠-黑,0,7709210,pchome,logitechmouse
HyRead Gaze Mini+ 6吋電子紙閱讀器(淺蔥青),Readmoo 讀墨 7 吋 mooInk Nana 彩色電子書閲讀器,0,13788203,pchome,reader
BOOX 文石 Go 7 吋電子閱讀器 - 白色,BOOX 文石 Go 10.3 吋電子閱讀器 - 白色,0,13948259,pchome,reader
ACER 宏碁 ED320QR S3 1500R曲面電競螢幕(32型/FHD/180hz/1ms/VA),ACER 宏碁 AOPEN 24HC5QR S3 曲面電腦螢幕(24型/FHD/HDMI/DP/VA),0,TP00014390001636,pchome,acerscreen
PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/69 (紫鑽)(電動牙刷),官方直營 Sonicare Smart 鑽石靚白智能音波震動牙刷HX9924/22 (典雅粉)(電動牙刷),0,TP00048420000874,pchome,philipstoothbrush
HITACHI 日立 8坪內《冷暖型-優質系列》變頻分離式空調RAS-50YH/RAC-50YH,HITACHI 日立 5-7坪R32精品系列一對一變頻單冷RAC-40SP/RAS-40YSP含運送+標準安裝+舊機回收,0,13320381,pchome,hitachiairconditioner
PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/11 (香檳金)(電動牙刷),【Philips 飛利浦】官方直營 Sonicare頂級尊榮AI智能音波電動牙刷-HX9996/12 靜夜藍,1,9693597,pchome,philipstoothbrush
PHILIPS 飛利浦 One by Sonicare攜帶式旅行盒電動牙刷 HY1200粉色,【超優惠】副廠 電動牙刷頭(標準刷頭) HX3/6/9系列適用 1卡4入(相容飛利浦 PHILIPS 電動牙刷),0,11160852,pchome,philipstoothbrush
SONY 索尼 WH-1000XM4 無線藍牙降噪 耳罩式耳機,SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機 WHM6,0,14144339,pchome,sonyheadphones
ZOTAC GAMING GeForce RTX 5070 Twin Edge 顯示卡,ZOTAC GAMING GeForce RTX 5070 SOLID 顯示卡 組合,0,TP00027900000805,pchome,rtx5070
Logitech 羅技 ALTO KEYS K98M 機械式無線鍵盤,(雲朵手托組)Logitech 羅技 ALTO KEYS K98M機械式無線鍵盤,1,14489797,pchome,logitechkeyboard
SONY 索尼 WH-1000XM5 主動式降噪旗艦 藍牙耳機,SONY 索尼 WF-C700N多彩降噪真無線耳機,0,10202358,pchome,sonyheadphones
S004淨水器濾心+樹脂濾心2入超值3件組(3US-F004 -5 *1+3RF-F001-5 *2),【3M】S004淨水器濾心+樹脂濾心2入超值3件組(3US-F004 -5 *1+3RF-F001-5 *2),1,8487457,pchome,3mwaterpurifier
CASIO 卡西歐 G-SHOCK 經典全黑電子錶 學生錶 百搭手錶 DW-5600UBB-1,CASIO 卡西歐 G-SHOCK 10年電力雙顯手錶 學生錶 GA-010-1A1,0,13418056,pchome,casiowatch
Logitech 羅技 G G502 X 高效能電競滑鼠-白,Logitech 羅技 G G502 X LIGHTSPEED 高效能無線電競滑鼠-白,0,10523058,pchome,logitechmouse
MSI 微星 Modern MD2412PW 電腦螢幕 24吋 100Hz 內建喇叭 電競螢幕,【MSI 微星】Modern MD2412PW 24型 IPS 100Hz 美型平面螢幕-白色(Type-C/內建喇叭/TUV護眼/樞紐旋轉),1,11859909,pchome,msiscreen
MSI 微星 Modern MD2412PW 平面美型螢幕 (24型/FHD/HDMI/喇叭/IPS),MSI 微星 Modern MD272QXPW 平面美型螢幕,0,11859909,pchome,msiscreen
tokuyo 督洋 mini 玩美椅 Pro 按摩沙發按摩椅 TC-297 貓抓皮款 (皮革五年保固),tokuyo 督洋 U.U玩美椅Pro+按摩椅 TC-299 (藍),0,8077705,pchome,massagechair
HyRead Gaze Mini+ 6吋電子紙閱讀器 (櫻花粉),【HyRead】側翻殼套優惠組 Gaze Mini+ 6吋閱讀器 (經典白)+側翻殼軍墨綠,1,14074174,pchome,reader
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機,SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),0,11658291,pchome,sonyheadphones
PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/12 (靜夜藍)(電動牙刷),【超優惠】副廠 電動牙刷頭(標準刷頭) HX3/6/9系列適用 1卡4入(相容飛利浦 PHILIPS 電動牙刷),0,9693599,pchome,philipstoothbrush
MSI 微星 Modern MD342CQPW 曲面美型螢幕 (34型/2K/HDMI/喇叭/VA),MSI 微星 PRO MP341CQW 曲面美型螢幕 (34型/3440*1440/21:9/HDMI/喇叭/VA),0,13600921,pchome,msiscreen
HyRead Gaze Mini+ 6吋電子紙閱讀器 (櫻花粉),HyRead Gaze Pro Note C 7.8吋彩色電子紙閱讀器(殼套組),0,14022101,pchome,reader
TAKARA TOMY 多美小汽車 TOMICA 亞版 #113 奧斯頓馬丁 Aston Martin DBX,TAKARA TOMY 多美小汽車 TOMICA 亞版 #79 布加迪 BUGATTI Chiron Pur Sport 警車,0,13712923,pchome,tomica
Logitech 羅技 G102 炫彩遊戲滑鼠-黑,Logitech 羅技 LIFT人體工學垂直滑鼠-石墨灰,0,9148556,pchome,logitechmouse
Logitech 羅技 Signature K855 無線鍵盤(黑)加英文鍵帽(粉霞紅),【Logitech 羅技】K855 TKL無線機械式鍵盤,1,10390140,pchome,logitechkeyboard
Filtrete極淨便捷系列S004淨水器+兩道前置過濾超值組(共含S004濾心+前置PP系統+軟水系統),沐浴過濾器替換濾芯 (1入),0,3190578,pchome,3mwaterpurifier
Logitech 羅技 M750 多工靜音無線滑鼠 玫瑰粉,Logitech 羅技 M750 L 多工靜音無線滑鼠(大手版),0,13227934,pchome,logitechmouse
SONY 索尼 WF-L900 LinkBuds 真無線藍牙耳機,SONY 索尼 WF-C510 真無線藍牙耳機,0,9859607,pchome,sonyheadphones
SONY 索尼 WH-1000XM6 無線藍牙降噪耳罩式耳機,【SONY 索尼】WH-1000XM6 無線藍牙降噪耳罩式耳機-限期註冊送禮券300,1,TP00015680001739,pchome,sonyheadphones
BOOX 文石 Go 7 吋電子閱讀器 - 白色,BOOX 文石 Go 10.3 吋電子閱讀器 - 白色,0,14039744,pchome,reader
PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/11 (香檳金)(電動牙刷),歐樂B 飛利浦 Philips 通用款 電動牙刷 刷頭 帶鎖扣外出攜帶盒 收納盒 保護硬殼 旅行硬盒,0,14140408,pchome,philipstoothbrush
PHILIPS 飛利浦 官方直營 Sonicare DiamondClean Smart 鑽石極淨智能音波震動牙刷HX9924/02 (晶鑽白)(電動牙刷),官方直營 Sonicare DiamondClean Smart 鑽石極淨智能音波震動牙刷HX9954/52 (深邃藍)(電動牙刷),0,7573608,pchome,philipstoothbrush
Dyson 戴森 V12 Detect Slim Fluffy SV46 輕量智能吸塵器(銀灰)(升級版配件/除螨機/原廠公司貨/二年保固),Dyson 戴森 V12s SV46 Detect Slim Submarine乾濕全能洗地吸塵器(黃)【福利品】,0,13666130,pchome,dysonvacuumcleaner
Gillette 吉列 ProGlide無感系列刮鬍刀 (1刀架10刀頭),【Gillette 吉列】mo獨家☆ProGlide無感系列刮鬍刀(小黑磚同系列1刀架10刀頭),1,13377846,pchome,shaver
HyRead Gaze Mini+ 6吋電子書閱讀器 白32G(殼套組A),【HyRead】收納保護套優惠組 Gaze Mini+ 6吋閱讀器 (淺蔥青)+收納保護套霧黑色,1,14074211,pchome,reader
HyRead Gaze Mini+ 6吋電子紙閱讀器 (櫻花粉),Readmoo 讀墨 7 吋 mooInk Nana 彩色電子書閲讀器,0,14074207,pchome,reader
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),0,14091867,pchome,sonyheadphones
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),MSI 微星 電競螢幕首選品牌 G244F E2 平面電競螢幕,0,14108143,pchome,msiscreen
CookPower 鍋寶 金鑽不沾鍋雙鍋三件組28CM-香檳金(28炒+28煎+鏟),【CookPower 鍋寶】金鑽不沾鍋雙鍋四件組-兩色任選(34CM炒鍋含蓋+32CM平底鍋+木鏟),1,6999712,pchome,nonstickpan
Kleenex 舒潔 Baby Soft 頂級三層抽取式衛生紙 (100抽x24包/袋),Kleenex 舒潔 8串組-雲柔舒適抽取式衛生紙(100抽x10包/串)2款隨機出貨,0,13188401,pchome,kleenextoiletpaper
SONY 索尼 WH-1000XM5 主動式降噪旗艦藍牙耳機 公司貨 保固 12+6 個月,SONY 索尼 [ 公司貨 保固 12+6 個月] MDR MV1 開放式錄音室監聽耳機,0,10496254,pchome,sonyheadphones
ASUS 華碩 TUF Gaming GeForce RTX 5070 12GB GDDR7 OC 超頻版 顯示卡,ASUS 華碩 PRIME GeForce RTX 5070 12GB GDDR7 OC 超頻版 顯示卡,0,14195716,pchome,rtx5070
MSI 微星 PRO MP251 E2 電腦螢幕 25吋 IPS 120Hz 1ms FHD HDR 內建喇叭 商用螢幕 液晶螢幕,【MSI 微星】PRO MP251 E2 25型 平面商用螢幕(FHD/IPS/120Hz/DP+HDMI+D-Sub/眼部護理技術),1,14335286,pchome,msiscreen
Kleenex 舒潔 2串組-棉柔舒適平版衛生紙(300張*6包*2串),Kleenex 舒潔 平版衛生紙(400張x48包/箱),0,13218831,pchome,kleenextoiletpaper
Logitech 羅技 K580 超薄跨平台藍牙鍵盤 石墨灰,Logitech 羅技 K650 無線舒適鍵盤 石墨灰,0,6891645,pchome,logitechkeyboard
S003櫥下型可生飲淨水器超值組+2道前置過濾(全配組),-前置PP過濾系統(3PS-S001-5 SQC),0,7258880,pchome,3mwaterpurifier
SONY 索尼 耳罩式耳機 WH-1000XM5 藍牙無線 降噪 高音質【兩色】,SONY 索尼 WH-1000XM4 無線藍牙降噪 耳罩式耳機,0,11515427,pchome,sonyheadphones
Dyson 戴森 V8 SV25 新一代無線吸塵器 升級版【福利品】,適用Dyson吸塵器 V8電池 4200mAh電池 SV10 SV25 HH15 SV10K BSMI合格,0,12677255,pchome,dysonvacuumcleaner
PHILIPS 飛利浦 One by Sonicare攜帶式旅行盒電動牙刷 HY1200粉色,歐樂B 飛利浦 Philips 通用款 電動牙刷 刷頭 帶鎖扣外出攜帶盒 收納盒 保護硬殼 旅行硬盒,0,12673689,pchome,philipstoothbrush
PHILIPS 飛利浦 官方直營 Sonicare輕柔多效音波震動牙刷-小亮刷珍珠白 HX2491/01(送刷頭5入)(電動牙刷),官方直營 輕巧軟毛音波震動牙刷-輕羽白HX2421/02+專用溫和清潔刷頭*五支(電動牙刷),0,11205132,pchome,philipstoothbrush
PHILIPS 飛利浦 聲波震動電動牙刷HX3226 粉色 贈西歐科技USB便攜式女士美體刀,歐樂B 飛利浦 Philips 通用款 電動牙刷 刷頭 帶鎖扣外出攜帶盒 收納盒 保護硬殼 旅行硬盒,0,9682042,pchome,philipstoothbrush
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),SONY 索尼 WH-1000XM5 主動式降噪旗艦藍牙耳機 公司貨 保固 12+6 個月,0,11657909,pchome,sonyheadphones
S003 WaterDuo DIY雙效淨水器 (鵝頸款)內含S003濾心+前置樹脂軟水濾心,S003 DIY淨水器替換濾心 F003-5(適用S003/DS02/DS03系列濾心),0,9376491,pchome,3mwaterpurifier
ACER 宏碁 SA322Q A+ speaker版 窄邊螢幕(32型/FHD/HDMI/喇叭/IPS),【Acer 宏碁】SA322Q A 喇叭版 電腦螢幕(32型/FHD/75Hz/1ms/IPS),1,13241910,pchome,acerscreen
Dyson 戴森 V12 Detect Slim Fluffy SV46 輕量智能吸塵器(銀灰)(升級版配件/除螨機/原廠公司貨/二年保固),【dyson 戴森】V12 Detect Slim Fluffy SV46 強勁輕量智慧光學偵測洗地吸塵器(旗艦雙主吸頭版 洗地機),1,13666130,pchome,dysonvacuumcleaner
S004廚下型可生飲淨水器+前置PP過濾系統超值組(S004+PP+新型鵝頸龍頭),-前置PP過濾系統(3PS-S001-5 SQC),0,3190578,pchome,3mwaterpurifier
Logitech 羅技 M350S 鵝卵石無線滑鼠 石墨灰,【Logitech 羅技】 2入組 M350s 無線藍牙滑鼠,1,11964401,pchome,logitechmouse
S003 DIY淨水組,S003 WaterDuo DIY濾淨軟水雙效型生飲淨水器-鵝頸款 一年份濾心組(共含S003濾心x2+樹脂軟水濾心x3),0,9121777,pchome,3mwaterpurifier
PHILIPS 飛利浦 One by Sonicare攜帶式旅行盒電動牙刷 HY1200粉色,歐樂B 飛利浦 Philips 通用款 電動牙刷 刷頭 帶鎖扣外出攜帶盒 收納盒 保護硬殼 旅行硬盒,0,11160044,pchome,philipstoothbrush
SONY 索尼 耳罩式耳機 WH-1000XM5 藍牙無線 降噪 高音質【兩色】,SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機,0,10496254,pchome,sonyheadphones
SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機,SONY 索尼 [公司貨 保固12個月] WH-CH520 無線藍牙耳罩式耳機,0,11129242,pchome,sonyheadphones
Logitech 羅技 羅技 MX KEYS Mini 無線鍵盤 - 簡約白(2入組),Logitech 羅技 POP ICON KEYS 無線鍵盤,0,10065449,pchome,logitechkeyboard
SONY 索尼 WH-1000XM5 主動式降噪旗艦 藍牙耳機,【SONY 索尼】HD 無線耳罩式降噪耳機(WH-1000XM5),1,11515427,pchome,sonyheadphones
Kleenex 舒潔 【舒潔】2串組-迪士尼(藍色) 雲柔舒適 抽取衛生紙  100抽x10包/串,【Kleenex 舒潔】雲柔舒適迪士尼限定版抽取衛生紙 100抽x10包x2串,1,13701004,pchome,kleenextoiletpaper
S003-CG DIY桌上型淨水器-鵝頸款(內含S003濾心1支),極淨倍智淨水系統SD390,0,10906565,pchome,3mwaterpurifier
SONY 索尼 WH-1000XM5 主動式降噪耳罩式耳機,SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),0,10201974,pchome,sonyheadphones
HyRead Gaze Mini + 6吋電子紙閱讀器 (石墨綠),HyRead Gaze Pro Note C 7.8吋彩色電子紙閱讀器(殼套組),0,14361608,pchome,reader
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),0,14045919,pchome,sonyheadphones
Logitech 羅技 MX Anywhere 3S 無線行動滑鼠 - 玫瑰粉,Logitech 羅技 MX Master 3S 無線滑鼠-石墨灰,0,11455866,pchome,logitechmouse
Kleenex 舒潔 極絨厚四層抽取衛生紙 60抽x8包x6串/箱,【Kleenex 舒潔】頂級四層極絨厚抽取衛生紙 60抽x48包 喀什米爾(四層衛生紙),1,8402378,pchome,kleenextoiletpaper
SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機,【SONY 索尼】無線降噪耳罩式耳機 WH-CH720N(公司貨 保固12個月),1,13224612,pchome,sonyheadphones
SONY 索尼 WH-1000XM5 無線藍牙降噪 耳罩式耳機【公司貨保固12個月註冊延長6個月】,【SONY 索尼】WH-1000XM5 主動式降噪旗艦藍芽耳機(台灣公司貨保固12+6),1,10204540,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 銀色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 (公司貨 保固 12 個月),0,11657909,pchome,sonyheadphones
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),【MSI 微星】MSI 微星 PRO MP273QW E2 電腦螢幕 27吋 IPS 100Hz 1ms WQHD 護眼螢幕 LCD,1,TP00030280000119,pchome,msiscreen
S003櫥下型可生飲淨水器+前置PP系統(原廠到府安裝+鵝頸龍頭),極淨倍智淨水系統SD390,0,5911331,pchome,3mwaterpurifier
HITACHI 日立 8坪內《冷暖型-優質系列》變頻分離式空調RAS-50YH/RAC-50YH,【HITACHI 日立】空調速配★北區★7-8坪 R410 一級能效優質系列變頻冷暖分離式冷氣(RAC-50YH/RAS-50YH),1,13320381,pchome,hitachiairconditioner
S004淨水器專用替換濾芯(3US-F004-5)兩支入,【3M】S004淨水器專用濾心3US-F004-5(2年份超值2入組/適用A700),1,4355328,pchome,3mwaterpurifier
SONY 索尼 WH-1000XM5 主動式降噪旗艦 藍牙耳機(頂級降噪 /極真音質/配戴舒適)[公司貨 保固12+6],SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),0,TP00072220000081,pchome,sonyheadphones
EPSON 愛普生 Full HD 智慧迷你雷射投影機1000流明(EF-21R),EPSON 愛普生 CO-FH02 Full HD 高亮彩3LCD智慧投影機,0,13860374,pchome,projector
