e1,e2,label,group_id
【Mio】C20 Mio 6/C/7/8系列滑軌式後視鏡支架(適 C335 C430 C450 C580 C582 791S 790 856 887 890),【Mio】原廠後視鏡短支架 C/6/7/8系列(適用C335 C430 C450 C582 C580 790 791S 856 887 890),0,DEBB4M-A900GAHNS
【Logitech 羅技】K780跨平台藍牙鍵盤,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DSAR0O-1900BMBC4
【美國Qgeem】TypeC九合一Pd/Usb/Hdmi/3.5Mm/Rj45多功能轉接器,【美國Qgeem】TypeC九合一Pd/Usb/Hdmi/3.5Mm/Rj45多功能轉接器,0,8369751
【EPSON】L3550 三合一Wi-Fi智慧遙控連續供墨複合機(列印/影印/掃描/4x6滿版列印),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DCAE86-A900FU7GY
【Msi 微星】Geforce Rtx 4060 Ti Ventus 3X 8G Oc 顯示卡,微星 Geforce Rtx 4060 Ti Ventus 3X 8G Oc 顯示卡,0,DRADLA-A900GCNGM
日本Kiu 163900 黑色 標準成人空氣感有袖斗篷雨衣 附收納袋(男女適用),【Kiu】成人空氣感有袖斗篷雨衣(163900 黑色),1,9619873
【CHANEL 香奈兒】1號紅色山茶花活能眼霜 15g(平行輸入),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD9W-A900HJOW5
Hang 65000型 Pd5液晶顯示Pd+Qc 20W雙向快充行動電源,Hang 65000Mah Pd5液晶顯示Pd+Qc 20W雙向快充行動電源 戶外 露營 隨機色,0,10063711
【ORIGINS 品木宣言】DR.WEIL青春無敵健康光潤乳霜50ml(靈芝乳霜),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD0A-A900A2ACQ
【Arden 雅頓】綠茶香水沐浴膠組 500ml x3瓶(國際航空版),綠茶沐浴露 500ml 三入組,1,DDAD08-A900B8QSO
【Panasonic 國際牌】366公升 一級能效智慧節能右開雙門冰箱-晶鈦銀(NR-B371TV-S1),ECONAVI 366公升雙門冰箱NR-B371TV-S1(晶鈦銀),1,DPAC1T-A900FLZQU
【Papago!】Waygo 770 7吋智慧型區間測速衛星導航機(S1圖像化導航介面/測速語音提醒),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DEBB01-A900EX8QH
【ORIGINS 品木宣言】元氣十足亮眼眼霜15ml(改善黑眼圈、泡泡眼、眼部乾紋),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD0A-A900DZ4K2
【Samsung 三星】Galaxy S24 6.2吋(8G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DYAX40-A900HYW7L
【SONY 索尼】WF-1000XM5(真無線降噪藍芽耳機),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DYAQFN-A900GISCS
【Nintendo 任天堂】NS Switch 超級舞動 瓦利歐製造 中文版(台灣公司貨),【Nintendo 任天堂】Ns Switch Dobe 多角度摺疊充電底座(Switch專用),0,DGCW13-A900GS114
【Flashfire】Gaming Supply Bat Switch副廠轉接充電底座,【Flashfire】Gaming Supply Bat Switch副廠轉接充電底座,0,DGBJC0-A900AMRFV
日本Kiu 88900 Just Get Wet!! 黑色 極輕大尺寸 成人斗篷雨衣 附收納袋(男女適用),【Kiu】極輕大尺寸成人斗篷雨衣(88900 Just Get Wet黑),1,7976479
【MSI 微星】Pulse 16 AI C1VFKG-015TW 16吋 黑(Intel Ultra 9 185H/16G DDR5/1TB PCIE/RTX4060 8G/W11),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHAKAZ-1900HV8JB
Mio 原廠 黏貼式 短支架,Mio 原廠 黏貼式 短支架,0,10018297
【Guerlain 嬌蘭】皇家蜂王乳蜂蜜修護白霜50ml(平行輸入),皇家蜂王乳蜂蜜修護白霜 50ml,1,DDAD45-A900HRJIC
Hagibis海備思TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,Hagibis海備思TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,0,11140447
NS Switch 碧姬公主 表演時刻！ 台灣公司貨 中文版(任天堂遊戲 瑪莉歐 表演時刻 碧姬公主),NS  Switch Pro 控制器 (斯普拉遁 3) 特仕款,0,DSBE1R-A900HAQ65
【REVITAL 莉薇特麗】御光奇肌抗皺淨煥活膚皂 125ml(資生堂東京櫃品牌),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD73-A900G9KJC
【Panasonic 國際牌】500公升新一級能源效率四門變頻冰箱-絲紋黑(NR-D501XV-V1),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DPAC1T-A900G80XB
【Elizabeth Arden 伊麗莎白雅頓】官方直營 HPR玫瑰金A醇抗痕膠囊90顆(A醇/抗痕/撫紋/精華),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD08-A900G007P
倍潔雅抽取式衛生紙150抽X10包X8串/箱,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,9455744
【L’Occitane 歐舒丹】官方直營 杏仁沐浴油250ml(Seventeen金珉奎代言/沐浴膠),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDADKS-A900HIS8U
Hang 65000型 Pd5液晶顯示Pd+Qc 20W雙向快充行動電源,【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P),0,10063711
【Nintendo 任天堂】NS Switch 名偵探皮卡丘 閃電回歸 中文版(台灣公司貨),NS Switch 超級瑪利歐兄弟 驚奇 中文版,0,DGBJBH-1900GPLC4
Unisync 3.5Mm轉Usb2.0汽車專用Aux音源轉接器,【Ziya】Usb2.0A母 轉 3.5Mm公 14Cm Otg轉接線(輕巧款),1,9306121
Unisync 3.5Mm轉Usb2.0汽車專用Aux音源轉接器,【Lasko】黑麥克二代4D熱波循環暖氣流多功能陶瓷電暖器(Cc23161Tw),0,7728331
倍潔雅 抽取式衛生紙(100抽14包/袋),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,6780067
【AMD 超微】Ryzen 7-8700G 八核心處理器(4.2GHz),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DSBC0B-A900H5EGE
【Razer 雷蛇】BASILISK 巴塞利斯蛇 V3 Pro 無線滑鼠(無線充電 30K 感測器 光學滑鼠按鍵軸),【C+M套餐】微星 Pro X670P Wifi 主機板 + Amd R97900X處理器,0,DSBC0X-A900H7IPG
【Sharp 夏普】30L Healsio炙燒水波爐(AxXp10T 兩色可選),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DMBM0G-A900G479H
【MSI 微星】16吋 Ultra 7創作者AI筆電(CreatorPro 16 AI Studio/Ultra 7 155H/32G/2TB SSD/RTX2000/Win11P/三年保/A1VJG-070TW),Lightning轉3.5Mm 公 Aux 音源轉接線 音源線 耳機轉接器(Apple Iphone 11 Pro Xs Max Xr 8 7 Plus),0,DSBC03-A900HIZMN
【Msi 微星】Geforce Rtx 4070 Ventus 3X 12G 顯示卡,微星Msi Rtx 4070 12G Ventus 3X 顯示卡,0,DRADLA-1900GDZG3
【Sharp 夏普】30L Healsio炙燒水波爐(AxXp10T 兩色可選),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMBM0G-A900G479H
【ASUS】無線鍵鼠組★15.6吋8G輕薄文書筆電(E510KA/N4500/8G/128G/W11S),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DHAFM1-1900HIG2V
【Jurlique 茱莉蔻】玫瑰煥顏泡沫潔顏乳(80g),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD8P-A900BNG7V
【波呢歐】日式繽紛瑞兔Q彈水果雪餅5盒(8顆/盒),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBCZ6C-A900FF523
【Jump】自行車/腳踏車 太空斗篷式反光休閒雨衣,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,6934129
【Guerlain 嬌蘭】皇家蜂王乳蜂蜜修護白霜 50ml(平行輸入),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD45-A900HRJIC
【GEORGIA 喬亞】滴濾無糖黑咖啡寶特瓶350ml x24入/箱,GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DBABE2-A900B3IQN
【Acer 宏碁】15.6吋i5 RTX2050電競筆電(Nitro V/ANV15-51-53QM/i5-13420H/16G/512G/W11),NitroV 15.6吋 電競筆電 ANV15-51-53QM 黑(i5-13420H/16G+32G/512G+1T SSD/RTX2050/W11/165Hz)特仕,1,DHABB9-A900HXALF
Htc 原廠 UsbC 對 3.5Mm 耳機插孔轉接器 (台灣盒裝拆售款),Htc 原廠 UsbC 對 3.5Mm 耳機插孔轉接器 (台灣盒裝拆售款),0,7601519
【EVE LOM】全能深層潔淨霜200ml★內附2條瑪姿林布(國際航空版),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDADG0-A900HMB5A
【Redbox】便攜式電動咖啡機 Ycm1803A(便攜隨行),【Redbox】便攜式電動咖啡機 Ycm1803A,1,DMATI3-A900G4DEK
【Panasonic 國際牌】498公升一級能源效率雙門變頻冰箱-晶漾黑(NR-B493TV-K),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DPAC1T-A900FLZSW
【伊麗莎白雅頓】官方直營 艾地苯高效橙燦精華2.0 50ml Elizabeth Arden(抗老/精華/緊致修護),ARDEN  艾地苯高效橙燦精華2.0(50ml)-國際航空版,1,DDAD08-A900FW2DI
【Western Digital】黑標 SN770 2TB NVMe M.2 PCIe SSD(讀：5150MB/s 寫：4850MB/s),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DRAHAH-A900ES17E
【Panasonic 國際牌】385公升新一級能源效率三門變頻冰箱-晶鑽白(NR-C384HV-W1),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DPAC1T-A900GQ6MI
日本Kiu 163911 米色 標準成人空氣感有袖斗篷雨衣 附收納袋(男女適用),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,8134229
【白蘭氏】冰糖燕窩禮盒70G*5入*3盒 (共15入) 贈晶鑽碗(銷售No.1 養顏美容 滋補聖品 送禮首選),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBCL0O-1900C86JJ
【皇覺】紅寶石蔓越莓牛軋雪Q餅1盒,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBACFN-A900FG2AN
【Guerlain 嬌蘭】皇家蜂王乳超拉提亮眼霜 15ml(平行輸入),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD45-A900BOFKS
【LA MER 海洋拉娜】深海極效淨妝水 200ML〈專櫃公司貨〉,深海極效淨妝水 200ML,1,DDBH3Y-A900HNIRI
【華陀扶元堂】冰糖純燕窩禮盒X3盒(60G/瓶；6瓶/盒),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBAX7L-A900FG1VB
【C20 Mio滑軌式 後視鏡支架】可直接連接Mio行車記錄器主機 後支 適用 6/C/7/8系列,【Mio】C20 Mio 6/C/7/8系列滑軌式後視鏡支架(適 C335 C430 C450 C580 C582 791S 790 856 887 890),1,11360237
【THE BODY SHOP 美體小舖】薑根鏗活頭皮去角質洗髮霜(240ML/洗髮),薑根鏗活頭皮去角質洗髮霜 240ML,1,DDADPB-A900HYURT
即期品【WHOO 后】拱辰享氣津清顏霜 210ML〈保存期限至2025/06.專櫃公司貨〉,拱辰享氣津清顏霜 210ml,1,DDADGV-A9008YK1H
即期品【寶拉珍選】抗老化緊緻A醇身體乳118ml 2入組,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDDE03-1900HBN21
【Marshall】Kilburn II 攜帶式藍牙喇叭(古銅黑),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DCAIFN-A900C8WLK
【BOSE】QuietComfort 消噪耳塞 矽膠充電盒保護套 黑色(通用 II / Ultra),QuietComfort 消噪耳塞 矽膠充電盒保護套 黑色(通用 II / Ultra),1,DGCT19-A900G40HI
【御華生】冰糖雪梨燕窩禮盒組(70Gx6入),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBAX71-A900G8I80
【WHOO 后】天氣丹津率享洗顏蜜 180ml(百貨專櫃貨),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDADGV-A900HOGPC
【Sulwhasoo 雪花秀】淨透保濕潔顏油200ml(官方直營),淨透保濕潔顏油 200ml,1,DDADF0-A900AQSAJ
【SHURE】SE215專業監聽 耳道式耳機(鍵寧公司貨),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DCAYWT-A900HCT6X
【LaPO】超進化八合一 WT-08 10000mAh 雙孔輸出多功能無線充行動電源(自帶線/無線/磁吸Apple Watch),超進化八合一 10000mAh 無線快充行動電源 WT-08,1,DYAOAU-A900HCI6S
【Arden 雅頓】玫瑰金抗痕膠囊 60顆X2入組(國際航空版)_買1送1,玫瑰金抗痕臉部膠囊 60顆*2入,1,DDAD08-1900H9G9C
【Idmix】Mr Charger 10000 Ch06 Pro(高效辦公 暢快出國),【Idmix】Mr Charger Ch05Pro10000Mah TypeC旅充式行動電源(自帶TypeC線 Pd20W/Qc18W快充版),0,DYBA0X-A900BMO0R
【DELL 戴爾】16吋Ultra 5輕薄AI筆電(Inspiron/16-7640-R1608LTW/U5-125H/16G/1TB/W11/冰藍),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHAI83-A900H26Y5
【Nintendo 任天堂】NS SWITCH《超級舞動 瓦利歐製造》中文版-梓萌電玩,無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DGCW13-A900GS114
【CLARINS 克蘭詩】超性感美頸霜 彈力升級版75ml,無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD0B-A900FV3JH
Bone / 原木擴香台 Wood Diffuser  三眼外星人,加利王Wuw TypeC To 3.5Mm / UsbC轉3.5Mm 音頻轉接線(X106),0,6322747
【philosophy 肌膚哲理】純淨清爽3合1洗面乳 240ml*2入組(專櫃公司貨),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DAAM78-A900F6H13
【WHOO 后】秘帖循環精華光采緊緻面膜（23gX5片/盒裝）(百貨專櫃貨),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDADGV-A900B23SR
【Samsung 三星】Galaxy S24 5G 6.2吋(8G/512G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機)(惡魔殼殼貼組),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DYALQA-A900HC6NV
【WHOO 后】拱辰享山茶花柔嫩潔膚蜜 40ML（專櫃公司貨）,拱辰享山茶花柔嫩潔膚蜜 40ml,1,DDADGV-A900AN84W
【Keola】經典手工雪Q餅 原味/麻辣花生/芒果/花生/可可  180克/包(任選6包),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DBAC2V-A900G8PE0
Sily TypeC轉Hdmi/Vga 五合一UsbC擴展塢 Usb3.0轉接器  Hub轉換器 3.5Mm音頻轉接頭,【Kinyo】迷你陶瓷電暖器(Neh120),0,11460410
【Sharp 夏普】30L Healsio Aiot智慧連網水波爐星燦銀(AxXw10T),【限時快閃】Sharp 夏普 Healsio 旗艦水波爐 番茄紅 洋蔥白 AxXp10T,0,DMBJ02-A900G81EZ
【Philips 飛利浦】32M2N8900 32型 4K OLED 240Hz 電競螢幕,42M2N8900 OLED電競螢幕 (42型/OLED 4K/138hz/0.1ms/HDMI 2.1/HDCP 2.3/喇叭/HDR 10),1,DSABQK-A900GAYHW
【DARPHIN 朵法】全效舒緩眼霜15ml(高濃度專利舒緩配方，眼周明亮),全效舒緩眼霜 15ml,1,DDCV36-A900HQFQH
【Inno3D 映眾】Geforce Rtx 4080 16Gb X3 Oc顯示卡,【Inno3D 映眾】Geforce Rtx 3060 8Gb Twin X2 Oc顯示卡,0,DRADGJ-A900GC511
【Nintendo 任天堂】NS 名偵探皮卡丘 閃電回歸 中文版(台灣公司貨),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DGBJBH-1900GPLC4
【伊麗莎白雅頓】官方直營 綠茶香水身體乳 500ml Elizabeth Arden(香氛/乳液/身體乳),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD08-A900C8PXU
【Microsoft 微軟】Surface Pro 第11版 13吋-白金(X Plus/16G/256G/W11),Cobra Pro 眼鏡蛇 Pro 輕量化三模無線滑鼠 RZ01-04660100-R3A1,0,DHAY6S-A900HJZM6
【BOSE】QuietComfort Ultra 消噪耳機 暗月藍,QuietComfort Ultra 消噪耳機 砂岩色,0,DGCT18-A900HYVID
Lapolo藍普諾陶瓷直立式電暖器LaS6105,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,10704951
日本Kiu 88908 Just Get Wet!! 白色 極輕大尺寸 成人斗篷雨衣 附收納袋(男女適用),【Kiu】極輕大尺寸成人斗篷雨衣(88900 Just Get Wet黑),0,7856248
Lightning轉3.5Mm 公 Aux 音源轉接線 音源線 耳機轉接器(Apple Iphone 11 Pro Xs Max Xr 8 7 Plus),Lightning轉3.5Mm(公)Aux 音源轉接線 音源線 耳機轉接器,1,DCAYBL-A900A9D0I
專櫃 絕對慾望修護潤唇膏 1.6g X2入(國際航空版),ESTEE LAUDER 雅詩蘭黛 絕對慾望修護潤唇膏 1.6g X2入,1,DSBE9O-A900HDLWA
正負零±0陶瓷電暖器XhhY030(紅),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,6315245
Sampo 聲寶可壁掛陶瓷防水電暖器 HxFk12P,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,10843484
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMAT07-A900G521Z
【Gigabyte 技嘉】Geforce Rtx 4070 Gaming Oc 12G顯示卡,技嘉 Geforce Rtx 4070 Ti Gaming Oc 12G 顯示卡,0,DRADL2-A900G829W
【Msi 微星】Geforce Rtx 4070 Ti Gaming X Trio White 12G 顯示卡,微星Msi Rtx 4070 12G Gaming X Trio 顯示卡,0,DRADLA-A900G2E2V
【SONY 索尼】E PZ 10-20 mm F4 G APS-C 廣角變焦鏡頭(公司貨 SELP1020G),APS-C E PZ 10-20mm F4 G 廣角電動變焦鏡 SELP1020G,1,DGBS1M-A900F618T
【SONY 索尼】WF-1000XM5 旗艦真無線藍芽耳機(台灣公司貨保固12+6),WF-1000XM5 旗艦真無線藍牙耳機,1,DYAQFN-A900GISCS
【Marshall】ACTON III 家用式藍牙喇叭(經典黑),Acton III 藍牙喇叭 - 復古棕,0,DCBU08-A900FY32J
【KOSE 高絲】雪肌精舒芙蕾精華乳140ml(專櫃公司貨),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD0D-A900BOAZ2
【Redbox】便攜式電動咖啡機 Ycm1803A(便攜隨行),【Redbox】便攜式電動咖啡機 Ycm1803A(便攜隨行),0,DMATI3-A900G4WMS
《馬玉山》無添加蔗糖紅藜麥黑豆核桃飲(30G*12入/袋)~全新上市,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,8357819
【伊麗莎白雅頓】官方直營 超進化黃金導航眼部膠囊 60顆 Elizabeth Arden(眼膠/緊緻/敏感肌),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD08-A900GHZ5U
【Msi 微星】Rtx 4070 Ventus 3X 12G 顯示卡,【Msi 微星】Geforce Rtx 4070 Ventus 3X 12G 顯示卡,0,DRADLA-1900GDZG3
【Jabra】PanaCast 4K 超廣角視訊會議攝影機(三鏡頭無縫拼接技術),512GB  microSDXC【200MB/s Extreme Pro】 4K U3 A2 V30手機記憶卡,0,DYBF08-A900FAPBX
【Caso】觸控式 陶瓷式電暖器 (Cph04Kf031),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,10907834
【i-Rocks】T07 Plus人體工學椅 專用椅墊 C07P,無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DCAK5G-A900FFE9Z
【HUAWEI 華為】WATCH GT 4 46 mm 星雲灰 - 316L不銹鋼錶帶,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DYAK5O-A900HEEX7
【Microsoft 微軟】XBOX 原廠無線控制器 手把 PC手把 Xbox Series S X PC 適用(莓果風暴),【Microsoft 微軟】 Xbox 無線控制器《湛藍領域》特別版 台灣公司貨,0,DGBJAH-A900H7BIG
【Aukey】Aukey Essential 20000Mah PbY37 65W Pd快充 行動電源(充電實力派 隨心所充),【Remax】Rpp20 15000Mah 18W Pd快充 四孔輸出行動電源(自帶線/手機支架/電量顯示),0,DYBA6E-A900BMPKW
【RODE】Wireless Me 一對一無線麥克風(RDWIME),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DGAFAJ-A900G7REA
【Zotac 索泰】Gaming Geforce Rtx 3060 Twin Edge,【Zotac 索泰】Gaming Geforce Rtx 3060 8Gb Twin Edge 顯示卡(ZtA30630E10M),0,DRADLX-A900FX70S
【SONY 索尼】HT-AX7 隨身劇院組合(公司貨 保固12個月),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DCAIDH-A900GKAB6
【SONY 索尼】小型全片幅相機 ILCE-7CM2 A7CM2 α7C II 單機身(公司貨 保固18+6個月),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DGCM55-A900GOP2G
【Mio】原廠後視鏡短支架 C/6/7/8系列(適用C335 C430 C450 C582 C580 790 791S 856 887 890),【Mio】原廠後視鏡短支架 C/6/7/8系列(適用C335 C430 C450 C582 C580 790 791S 856 887 890),0,DEBB64-A9009S5H0
水晶透感 適用蘋果第三代Airpods Pro 閃亮人魚紋 藍牙耳機保護套(附掛勾),Cobra Pro 眼鏡蛇 Pro 輕量化三模無線滑鼠 RZ01-04660100-R3A1,0,DYAZ2W-A900HAYRT
【Panasonic 國際牌】498公升新一級能源效率雙門玻璃變頻冰箱-翡翠白(NR-B493TG-W),498L《變頻-雙門》無邊框玻璃電冰箱NR-B493TG-W(翡翠白),1,DMBM2D-A900HX46L
【Sharp 夏普】30L Healsio炙燒水波爐番茄紅(AxXp10T),夏普Healsio炙燒水波爐AxXp10T(R),1,DMBJ0L-A900DYD3D
【華陀扶元堂】冰糖純燕窩磚盒X1盒；6瓶/盒(無漂白 不含膠 豐富燕窩酸),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DBAX7G-A900FBBSP
【d program 敏感話題】潔膚乳新客組120g,GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD8F-A900GRGH4
【北方】房間/浴室兩用電暖器 Ptc368,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,6088848
【Panasonic 國際牌】500公升新一級能源效率IOT智慧家電玻璃三門變頻冰箱-白(NR-C501XGS-W),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DPAC1T-A900AVR59
Usb立體聲音效卡轉3.5Mm耳麥,【Kinyo】迷你陶瓷電暖器(Neh120),0,10849334
【Rainbow彩虹全球3C】Rainbow轉接線 Iphone 轉 3.5Mm音源+Lightning充電 音源轉接線,【Arum】Apple 蘋果 Lightning轉3.5Mm 充電耳機聽歌轉接線(音源轉接線 轉接頭 Iphone Xs Max Xr X Plus),1,6682364
【HP 惠普】全配包鼠組★14吋Ultra 7 RTX4060電競AI創作筆電(14-fb0094TX/Ultra 7-155H/16G/1TB/W11P),Zenbook 14 OLED UX3405MA-0152S155H (Intel Core Ultra 7 155H/32G/1TB/14/W11/FHD),0,DHAGFI-A900HHI67
【皇覺】巧克力可可牛軋雪Q餅5盒,皇覺 巧克力可可牛軋雪Q餅5盒,1,DBDA01-A900FGFM1
【Nintendo 任天堂】Switch 超級瑪利歐兄弟 驚奇(中文版),【Nintendo 任天堂】Ns Switch Dobe 多角度摺疊充電底座(Switch專用),0,DGBJOH-1900H2TCM
倍潔雅 抽取式衛生紙(150抽X14包X6袋/箱),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,9455744
【台灣現貨保固】1TB SSD(WD PC SN740 NVMe  GPD WIN Max2 steam deck),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DSBC7E-A900H49P2
【Roommi】40W太陽能充電板,40W太陽能充電板,1,DYAO0N-A900EOPTM
【Daya】Lightning 3.5Mm耳機轉接線,蘋果 3.5Mm 轉 Lightning 轉接線(Apple耳機 Iphone 轉接線 轉接可同時充電 聽歌通話 音頻轉接器),1,10636574
【CHANEL 香奈兒】3.5-DA 醇萃緊緻亮眼霜 15g(平行輸入),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD9W-A900HJOW6
日本Kiu 64157 南國花鳥 空氣感雨衣/親子雨披/防水斗篷 騎車露營必備 附收納袋(男女適用),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,6563145
【GEORGIA 喬亞】滴濾無糖黑咖啡寶特瓶350ml x24入/箱,無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DBABE2-A900B3IQN
【Estee Lauder 雅詩蘭黛】白金級黑鑽松露塑顏奇蹟霜15ml(效期到2025/09/01),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDCV5L-A900HQEDM
正負零±0陶瓷電暖器XhhY030(紅),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,6315245
倍潔雅 抽取式衛生紙(100抽14包/袋),【倍潔雅】柔軟舒適抽取式衛生紙(150抽56包/箱),1,6780067
【KOSE 高絲】淨透洗顏霜130g 二入組,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADP2-A900HZEJP
【SONY 索尼】Xperia 1 VI 5G 6.5吋(12G/256G/高通驍龍8 Gen3/4800萬鏡頭畫素),AQUOS wish4 5G (6G/128G) -夜色黑,0,DYAW9T-A900HGXDU
