e1,e2,label,group_id,platform
【ANESSA 安耐曬】金鑽高效防曬露N 4X版 60ml雙入組,無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD9U-A900HMHQK,momo
【契爾氏】官方直營 超進化全能新生超級眼霜28ml(Kiehl’s/大瓶裝),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD8M-A900G8PXL,momo
【CLINIQUE 倩碧】水磁場100H活水循環保濕凝膠125ml(保濕就是水磁場),水磁場100H活水循環保濕凝膠125ml (公司貨),1,DDAD2Y-A900HL972,momo
Sampo聲寶陶瓷式電暖器 HxFd06P,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,9455453,import
【英國甜夢綿羊Ewan】寶寶哄睡 安撫玩偶(頂級款2.0灰),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DEAIS5-A9009WPNZ,import
【SONY 索尼】ILCE-7CM2L α7C II+SEL2860 A7CM2L 變焦鏡頭 鏡頭組(公司貨),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DGCM55-A900GOP2G,momo
【Gigabyte 技嘉】Geforce Rtx 4080 16Gb Gaming Oc(GvN4080Gaming Oc16Gd),【Inno3D 映眾】Geforce Rtx 4080 16Gb X3 Oc 顯示卡,0,DRADL2-A900FQN9U,import
【Roommi】40W太陽能充電板,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DYAO0N-A900EOPTM,momo
【Canon】搭1黑高容量墨水匣PG-740XL★PIXMA MG3670 多功能相片複合機-時尚白(影印/列印/掃描),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DSAQC6-A900HSEUF,momo
【Nintendo 任天堂】NS Switch 名偵探皮卡丘 閃電回歸 中文版(台灣公司貨),Switch NS 碧姬公主 表演時刻 (中文版),0,DGBJBH-1900GPLC4,momo
專櫃 超緊顏多肽抗痕霜 15ml(國際航空版),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD6W-A900HORML,momo
【日本Songen】松井陶瓷溫控立式暖氣機/電暖器(Sg813Np),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,9562172,import
官方旗艦館【POCO】F6 Pro 5G 6.67吋(16G/1TB/Snapdragon 8 Gen 2/5000萬像素),聯想 Lenovo Tab P11 2nd Gen TB-350FU 11.5吋,0,DYANC6-A900HITQJ,momo
【御華生】頂級濃燕盞2入+冰糖雪梨燕窩2入+蜂蜜80G 2入 禮盒組,御華生 頂級濃燕盞2入+冰糖雪梨燕窩2入+台灣野生蜂蜜2入 禮盒組 燕窩 蜂蜜 母親節禮盒 禮盒,0,DBAX71-A900G8DFS,import
微星Msi Rtx 4070 12G Ventus 3X 顯示卡,微星 Geforce Rtx 4070 Ventus 3X 12G 顯示卡,0,11456411,import
【寶拉珍選】C15縮時亮白抗氧精萃+抗老化清新潤色防曬乳SPF30(美白防曬組),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDDE03-1900HMCQX,momo
【美國Qgeem】TypeC八合一Pd/Usb/Hdmi/3.5Mm/Rj45/Sd/Tf轉接器,【美國Qgeem】TypeC八合一Pd/Usb/Hdmi/3.5Mm/Rj45/Sd/Tf轉接器,0,DCADJ5-A900B4SP7,import
【Daya】Lightning 3.5Mm耳機轉接線,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,7528714,import
【sisley】全能乳液 - 超越全能 新版 60ml(平行輸入),雪肌精輕水感UV防曬乳60g - 贈澄光洗顏霜25g/黑碳潔顏皂10g - 任選 (專櫃公司貨),0,DDAD21-A900HGRE8,momo
【Acer 宏碁】特仕版 16吋電競筆電(Predator/PHN16-72-99HX/i9-14900HX/16G/512G+2TB SSD/RTX4060/Win11),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DHABBA-A900H8OXN,momo
【皇覺】黑棋士芝麻牛軋雪Q餅1盒,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBDA01-A900FGFM6,import
【蘭蔻】官方直營 絕對完美黃金玫瑰修護眼霜 20ml(LANCOME/玫瑰眼霜/四季玫瑰),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD0F-A900BNPQD,momo
【Estee Lauder 雅詩蘭黛】特潤全能修護亮眼霜15ml(全方位改善/淡化黑眼圈),特潤全能修護亮眼霜15ml,1,DDAD2P-A900GKR1X,momo
【Shu uemura 植村秀】60秒速效精華水面膜 330ML x 2〈專櫃公司貨〉,時空琉璃LX極上御藏防禦精華乳 15ml x 2,0,DDAD0Y-A900FNF22,momo
正負零±0陶瓷電暖器XhhY030(紅),【正負零±0】Ceramic 陶瓷電暖器 XhhY030(橘紅),1,9494587,import
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),【倍潔雅】抽取式衛生紙 150抽X14包/串,1,10173920,import
【Kiehl’s 契爾氏】激光極淨白淡斑精華 115ml 2入組(國際航空版),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDADHO-1900HSYB4,momo
【Sharp 夏普】30L Healsio水波爐/白(AxXp10TW),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMBM0G-A900G4CYG,import
【Samsung 三星】Galaxy S24 5G 6.2吋(8G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),Galaxy S24 (8GB/256GB),1,DYAX40-A900HYW7L,momo
【契爾氏】官方直營 集高效清爽UV防護乳SPF50 PA++++ 30ml(Kiehl’s),【KIEHLS 】集高效清爽UV防護乳SPF50 PA++++ 30ml(百貨專櫃貨),1,DDAD8M-A900GSJLY,momo
【Papago!】Gosafe 888 雙鏡頭電子後視鏡行車紀錄器測速版+天瀚 導航王 K700 7吋導航機(行車導航組),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DEBB01-A900FTNSD,import
【Gigabyte 技嘉】Geforce Rtx 4070 Ti Gaming Oc 12G顯示卡,技嘉 Geforce Rtx 4070 Ti Gaming Oc 12G 顯示卡,1,DRADL2-A900FXPI8,import
【TP-Link】三入組-Deco BE65 WiFi 7 BE11000 三頻2.5Gbps 真Mesh 無線網路網狀路由器(Wi-Fi 7分享器/VPN),【Arum】Iphone Lightning 轉3.5Mm耳機音源轉接線 蘋果Apple轉接頭(Iphone 11 Pro Xs Max Xr X 8 7 Plus),0,DRAN08-A900H8532,momo
【EPSON】L3550 三合一Wi-Fi智慧遙控連續供墨複合機(列印/影印/掃描/4x6滿版列印),L3550 三合一Wi-Fi 智慧遙控連續供墨複合機,1,DCAE86-A900FU7GY,momo
【Giorgio Armani 亞曼尼】黑曜岩新生奇蹟高效眼活萃(20ml-國際航空版),黑曜岩新生奇蹟高效眼活萃(20ml)-國際航空版,1,DDADP5-A900HY2U7,momo
【Panasonic 國際牌】385公升 三門變頻冰箱晶鑽白(NR-C384HV-W1),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DPAC1T-A900GQ6MI,momo
【KOSE高絲】雪肌精輕水感UV防曬乳60g - 贈澄光精潤洗顏霜25g/黑碳淨化潔顏皂10g-任選(專櫃公司貨),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD0D-A900HIIOG,momo
微星 Geforce Rtx 4070 Ti Gaming X Trio 12G 顯示卡,【Msi 微星】Geforce Rtx 4070 Ti Gaming X Trio 12G 顯示卡,1,10936145,import
【CLINIQUE 倩碧】水磁場100H活水循環保濕凝膠125ml(保濕就是水磁場),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD2Y-A900HL972,momo
【Acer 宏碁】15.6吋i5 RTX2050電競筆電(Nitro V/ANV15-51-53QM/i5-13420H/16G/512G/W11),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DHABB9-A900HXALF,momo
【BOSE】QuietComfort Ultra 消噪耳機 砂岩色,QuietComfort Ultra 耳機襯墊 砂岩色,0,DGCT18-A900H2PWN,momo
SanDisk Extreme 512GB microSDXC U3 V30 4K 高速記憶卡(GoPro／行車記錄器／Switch 適用),512GB  microSDXC【200MB/s Extreme Pro】 4K U3 A2 V30手機記憶卡,0,DGAGCT-A900FB5AY,momo
【MSI 微星】▲特仕 32G Ram▲16吋 Pulse 16 AI C1VFKG 015TW/Ultra 9 185H/RTX4060/1TB/W11,ROG Zephyrus G16 GA605WV-0042HHX370(Ryzen AI 9 HX 370/32G/1TB+512G/RTX4060/W11)特仕,0,DHAKAZ-1900HV8JB,momo
SHURE SM58SE 動圈式 麥克風  有開關(公司貨 保固2年 Podcast 直播),SM58-SE動圈麥克風(有開關),1,DCAYWM-A900HJK9Y,momo
【Acer 宏碁】特仕版 16吋電競筆電(Predator/PHN16-72-5984/i5-14500HX/16G+16G/512G+1TB SSD/RTX4060),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DHABBA-A900HWBMW,momo
Esr億色 Usb TypeC轉3.5Mm 音源轉接線 Efa007O,Lightning轉3.5Mm(公)Aux 音源轉接線 音源線 耳機轉接器,0,9265271,import
【ASUS 華碩】X1504VA-0021B1335U 15.6吋特仕筆電 （i5-1335U/8G+16G/1T/W11）,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DHABB0-A900GIGI8,momo
【SHISEIDO 資生堂國際櫃】美透白淡斑呵護素(SPF35 / PA+++),手環8 標準版【黑色 / 淡金色】 血氧心率AOD隨顯螢幕2023最新原廠平輸 一年保固,0,DDCV1L-A900HQEIN,momo
Tapo C220 2.5K QHD 400萬 WiFi監視器 不含記憶卡(可旋轉攝影機 AI家庭防護 雙向語音 夜視9公尺 台灣代理商公司貨),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DCBE1X-A900GKVCM,momo
【Microsoft 微軟】XBOX 原廠無線控制器 手把 PC手把 Xbox Series S X PC 適用(莓果風暴),Series S - 1TB 遊戲主機《碳黑版》,0,DGBJAH-A900H7BIG,momo
BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,0,2524780,import
【Kingston 金士頓】SXS2000/4000G 行動固態硬碟 USB 3.2 Gen 2x2(SXS2000/4000G),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DRAAE2-A900HIAKH,momo
【Nintendo 任天堂】Ns Switch Dobe 多角度摺疊充電底座(Switch專用),Ns Switch Dobe 多角度摺疊充電底座,1,DGBJC0-A900FDYVV,import
【Msi 微星】Geforce Rtx 3060 Ti Super 3X 8Gd6X Oc 顯示卡,【Msi 微星】Geforce Rtx 3060 Ti Super 3X 8Gd6X Oc 顯示卡,0,DRADLA-A900G9AFC,import
【GREENON】雲筆記 Plus 數位筆記本工具組,T07 Plus 人體工學椅,0,DSBE0T-A900HCXRB,momo
倍潔雅 抽取式衛生紙(150抽X10包X6串/箱),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,6780067,import
【Gigabyte 技嘉】Geforce Rtx 4070 Gaming Oc 12G顯示卡,Asus Tuf Gaming Geforce Rtx 4070 Oc 12Gb 顯示卡,0,DRADL2-A900G829W,import
【Game’Nir】四代筆電級 Dock Charger4 Switch 轉接充電頭 氮化鎵 電視底座 4Khdmi(台灣公司貨),Game’Nir 四代筆電級 65W Dock Charger4 Switch 轉接充電頭白 氮化鎵 Hdmi底座 台灣公司貨,0,DGBJC0-A900EOQT6,import
【Sharp 夏普】30L Healsio水波爐/白(AxXp10TW),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DMBJ0L-A900DYD89,import
【Sunnylife】DJI OSMO POCKET 3 專屬全能套裝包(再送鋼化膜套裝組),全能套裝包 FOR DJI OSMO POCKET 3,1,DGADJV-A900H40UX,momo
【Asus 華碩】Ph Geforce Rtx306012GV2 顯示卡,【Asus 華碩】Ph Geforce Rtx306012GV2 顯示卡,0,DRADKY-A900FXSZC,import
【美國Qgeem】TypeC九合一Pd/Usb/Hdmi/3.5Mm/Rj45多功能轉接器,【美國Qgeem】TypeC九合一Pd/Usb/Hdmi/3.5Mm/Rj45多功能轉接器,1,DCADJ5-A900B1VYD,import
【Panasonic 國際牌】500公升新一級能源效率IOT智慧家電玻璃三門變頻冰箱-白(NR-C501XGS-W),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DPAC1T-A900AVR59,momo
Nintendo 任天堂NS 瑪利歐vs咚奇剛 中文版(台灣公司貨-中文版),NS 瑪利歐vs咚奇剛 Mario Vs. Donkey Kong (大金剛) -中文版公司貨,1,DGBJBH-A900H7BQE,momo
【波呢歐】日式繽紛瑞兔Q彈水果雪餅5盒(8顆/盒),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBDA14-A900FF4AS,import
【WHOO 后】拱辰享賦活保濕防曬露 13ML x 2（專櫃公司貨）,60秒速效精華水面膜 330ml x 2,0,DDADGV-A900HQ43U,momo
【TP-Link】Archer GE800 Wi-Fi 7 BE19000 三頻 電競 10 Gigabit 無線網路路由器(WiFi 7分享器/雙10G/RGB),【南紡購物中心】 限時促銷 Archer GE800 Wi-Fi 7 BE19000 三頻電競 10Gigabit無線網路路由器,1,DSBC0Z-A900HJE7R,momo
正負零±0陶瓷電暖器XhhY030(紅),【正負零±0】Ceramic 陶瓷電暖器 XhhY030(橘紅),1,6315245,import
Unisync 3.5Mm轉Usb2.0汽車專用Aux音源轉接器,【Ziya】Usb2.0A母 轉 3.5Mm公 14Cm Otg轉接線(輕巧款),1,9306121,import
【EPSON】搭2組T664原廠1黑3彩墨水★L121 超值單功能連續供墨印表機(3年保固組),【獨家組】贈2組原廠1黑3彩墨水【EPSON】L121 超值單功能連續供墨印表機,1,DCAE3T-1900GN0JI,momo
【Gigabyte 技嘉】Geforce Rtx 4070 Gaming Oc 12G 顯示卡,技嘉 Geforce Rtx 4070 Ti Gaming Oc 12G 顯示卡,0,DRADL2-A900G829W,import
【ASUS 華碩】15.6吋 R5 RTX4060電競筆電(FA507NV-0042B7535HS/R5-7535HS/GeForce RTX 4060/16G/512G/W11),GAMING GeForce RTX 4080 SUPER Trinity White OC 16GB 顯示卡,0,DHABAE-A900HDHA1,momo
【Gigabyte 技嘉】Geforce Rtx 4060 Ti Eagle 8G顯示卡,技嘉 Geforce Rtx 4060 Ti Eagle 8G顯示卡,1,DRADL2-A900GCSC2,import
【Philips 飛利浦】Dlp1811 10000Mah 10W雙Usb 2孔輸出 行動電源(輕薄輕巧),【Philips 飛利浦】Dlp1813 10000Mah 18Wpd/Qc快充 2孔輸出 行動電源(Led顯示),0,DYAO44-A900FCFNY,import
【Panasonic 國際牌】650公升能源效率一級變頻雙門冰箱(NR-B651TV-K),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DPACHE-A900FXF8K,momo
【AMD 超微】Ryzen R5-7600X 6核心 CPU中央處理器,Ryzen 5-9600X 3.9GHz 6核心 中央處理器,0,DRAI05-A900FIAO3,momo
【BOSE】Ultra 開放式耳機 霧白色,"RootSku
DGCT19-A900H9IZF    Ultra 開放式耳機 霧白色
DGCT19-A900H9IZF    Ultra 開放式耳機 霧白色
Name: RootTitle, dtype: object",1,DGCT19-A900H9IZF,momo
【Kanebo 佳麗寶】ALLIE 持采舒爽柔肌UV高效防曬水凝乳 60g,Q10活齡極緻抗皺美白護手霜 60g,0,DDDX00-A900HH21D,momo
【SONY 索尼】WF-1000XM5 真無線(主動式降噪耳機),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DYAQFN-A900GISCS,momo
【Sharp 夏普】30L Healsio Aiot智慧連網水波爐星燦銀(AxXw10TS),Sharp夏普 30公升水波爐Aiot星燦銀微波爐【AxXw10TS】,1,DMBJ7E-A900G2V2H,import
【TeZURE】25000mAh 120W輸出 2C1A 3孔輸出 PD/QC3.0 雙向快充行動電源(筆電/手機/mac/平板等多裝置都可充),PD100W 25000mAh 筆電行動電源 快充行動電源 BSMI認證 雙向快充 120W輸出  2C1A 多裝置使用 蘋果 Mac,1,DCADNY-A900HE34O,momo
【Hermes 愛馬仕】DOrange Verte 橘綠之泉香皂 50g 附皂盒(平行輸入),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DSBE3I-A900HJYBT,momo
【ORIGINS 品木宣言】泥娃娃活性碳奇亞籽面膜 75ml,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD0A-A900H033U,momo
【Jurlique 茱莉蔻】藥蜀葵舒敏卸妝乳 200ml,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD8P-A900BNG6P,momo
【Datacolor】SpyderX Pro 螢幕校色器-專業組 DT-SXP100(公司貨),Aukey Basix Pro Mini (PbWl01S) Pd快充 行動電源,0,QAAQBI-A900AR0BL,momo
【Arum】Iphone Lightning 轉3.5Mm耳機音源轉接線 蘋果Apple轉接頭(Iphone 11 Pro Xs Max Xr X 8 7 Plus),【Arum】Iphone Lightning 轉3.5Mm耳機音源轉接線 蘋果Apple轉接頭(Iphone 11 Pro Xs Max Xr X 8 7 Plus),0,DYAPAE-A900A8EXV,import
Asus行動電源Zenpower 10000Mah(Qc3.0)Abtu018(粉),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,7144046,import
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Kinyo】迷你陶瓷電暖器(Neh120),0,DCAC1S-A900A1TT6,import
【Panasonic 國際牌】385公升新一級能源效率三門變頻冰箱-晶鑽白(NR-C384HV-W1),鋼板385公升三門冰箱NR-C384HV-W1(晶鑽白),1,DPAC1T-A900GQ6MI,momo
【HR 赫蓮娜】官方直營 黑繃帶修護乳霜50ml(專櫃抗老推薦),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADN3-A900HF1PN,momo
【Philips 飛利浦】Dlp1815 10000Mah 20W雙向Pd快充 2孔輸出 行動電源(Led顯示),【Philips 飛利浦】Dlp1815 10000Mah 20W雙向Pd快充 2孔輸出 行動電源(Led顯示),0,DYAO44-A900FXO80,import
【BOSE】Ultra 開放式耳機 矽膠充電盒保護套 冷丁香紫,Ultra 開放式耳機 矽膠充電盒保護套 冷丁香紫,1,DGCT1B-A900HS5UW,momo
【倍潔雅】抽取式衛生紙 150抽X14包/串,【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P),0,10874262,import
【Sisley 希思黎】抗皺活膚御緻駐顏霜-滋潤型 50ml(法國進口 國際航空版),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD21-A900FOIIU,momo
【Jabra】Elite 10 Dolby Atmos 真無線降噪藍芽耳機(藍牙5.3雙設備連接),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DGBT0Q-A900BPUV0,momo
【CLINIQUE 倩碧】雙11限定 水磁場75ml 1+1分享組(水磁場100H活水循環保濕凝膠75mlx2 買1送1),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD2Y-A900G9P29,momo
【Sulwhasoo 雪花秀】淨透保濕潔顏油200ml(官方直營),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDADF0-A900AQSAJ,momo
【ASUS 華碩】15.6吋i5特仕版筆電午夜藍(i5-1335U/8G+8G/512GB SSD/Intel Iris Xe/W11/X1504VA-0021B1335U),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DHABB0-A900GIGI8,momo
【Bteam】Switch 副廠 電視 轉換 Vportal 取代底座,Pg9187 收納充電底座 副廠 支援Switch,0,DGBJC0-A900BBOGX,import
【Estee Lauder 雅詩蘭黛】特潤全能修護亮眼霜15ml(全方位改善/淡化黑眼圈),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD2P-A900GKR1X,momo
【SONY 索尼】WF-1000XM5真無線降噪入耳式耳機(公司貨),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DYAQFN-A900GISCS,momo
【Timo】Bose QuietComfort Ultra 藍牙耳機專用英倫皮革保護套(附吊環),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DYAQLP-A900HTKSX,momo
Tapo C220 AI智慧偵測 2.5K QHD旋轉式無線攝影機-含金士頓128GB記憶卡(旋轉式無線網路攝影機 監視器 IP CAM),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DSBC1T-A900GOCEP,momo
【Canon】搭1黑高容量墨水匣PG-740XL★PIXMA MG3670 多功能相片複合機-時尚白(影印/列印/掃描),PIXMA MG3670 多功能相片複合機 [時尚白]+PG-740XL 墨水匣(1黑),1,DSAQC6-A900HSEUF,momo
【CLINIQUE 倩碧】水磁場100H活水循環保濕凝膠125ml(保濕就是水磁場),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD2Y-A900HL972,momo
【Nintendo 任天堂】Switch 健身拳擊 feat. 初音未來 與未來一起鍛鍊 減重拳擊(中文版),【Nintendo 任天堂】Switch充電支架（轉軸式）(充電底座 方便攜帶),0,DGCW13-A900HN7OS,momo
【廣生堂】原珍冰糖燕窩飲60Ml(6入禮盒組),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBAXD2-A900G8HSS,import
【SONY 索尼】WF-1000XM5 旗艦真無線藍牙耳機(公司貨 保固12+6個月),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DYAQFN-A900GISCS,momo
【SONY 索尼】Xperia 1 VI 5G 6.5吋(12G/512G高通驍龍8 Gen3/4800萬鏡頭畫素),U23 pro 5G (8G/256G) 6.7吋 1億畫素 智慧型手機,0,DYAW9T-A900HGZTR,momo
【Panasonic 國際牌】325公升一級能效玻璃門雙門變頻冰箱-鏡面鑽石黑(NR-B331VG-X1),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DPAC1T-A900GEMPP,momo
【DARPHIN 朵法】金緻再生花梨木卸妝膏40ml(潔面膏/一生必體驗的三效幸福潔膚聖品),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDADKK-A900GRJW8,momo
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,10294967,import
【BOSE】Ultra 開放式耳機 矽膠充電盒保護套 冷丁香紫,Ultra 開放式耳機 鑽石60版本(珍珠白),0,DGCT1B-A900HS5UW,momo
【KIOXIA  鎧俠】Exceria G2 SSD M.2 2280 PCIe NVMe 1TB Gen3x4鎧俠 G2,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DRAH5Z-A900FAB00,momo
【Msi 微星】Geforce Rtx 4060 Ti Gaming X Trio 顯示卡,微星Msi Rtx 4070 Ti 12G Gaming X Trio White 顯示卡,0,DRADLA-A900GDHC3,import
【Sulwhasoo 雪花秀】淨透保濕潔顏泡沫200ml(官方直營),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDADF0-A900HALF8,momo
【Panasonic 國際牌】300公升一級能效玻璃門雙門變頻冰箱-鏡面鑽石黑(NR-B301VG-X1),300公升一級能效雙門變頻冰箱 NR-B301VG-X1《含基本運送+拆箱定位+回收舊機》,1,DPACHE-A900GJOC7,momo
【Estee Lauder 雅詩蘭黛】特潤全能修護亮眼霜15ml(銷售No.1小棕眼/眼霜),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD2P-A900GKR1X,momo
倍潔雅 抽取式衛生紙(100抽14包6袋/箱),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,10874262,import
【皇覺】紅寶石蔓越莓牛軋雪Q餅5盒,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBDA01-A900FGFLP,import
Bone / 車用擴香台 Car Diffuser  米奇,加利王Wuw TypeC To 3.5Mm / UsbC轉3.5Mm 音頻轉接線(X106),0,8974205,import
【Jurlique 茱莉蔻】清新柑橘身體乳(300ml),清新柑橘身體乳 300ml,1,DDAD8P-A900FAOY2,momo
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMAT07-A900G5227,import
【Asus 華碩】Rog Strix Rtx4080 O16G Gaming 顯示卡,【Asus 華碩】Rog Strix Rtx4080 O16G Gaming 顯示卡,0,DRADKY-A900FRWRT,import
【SONY 索尼】WF-1000XM5 旗艦真無線藍芽耳機(台灣公司貨保固12+6),WF-1000XM5 旗艦真無線藍牙耳機,1,DYAQFN-A900GISCS,momo
【Flashfire】Gaming Supply Bat Switch副廠轉接充電底座,【Flashfire】Gaming Supply Choco Switch副廠 迷你巧克力底座,0,DGBJC0-A900AMRFV,import
【SAMSUNG 三星】980 PRO 2TB M.2 2280 PCIe 4.0 ssd固態硬碟 MZ-V8P2T0BW 讀7000M/寫5100M,SPATIUM M480 PRO PCIe 4.0 NVMe M.2 2TB HS,0,DRAH31-A900B5Q1G,momo
【Nintendo 任天堂】NS 超級瑪利歐 RPG 中文版(台灣公司貨 -附贈預購特典),NS Switch 超級瑪利歐 RPG Super Mario RPG 中文版,1,DSBE1R-A900GG09L,momo
【Sharp 夏普】30L Healsio水波爐/白(AxXp10TW),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMBJ0L-A900DYD89,import
【Nintendo 任天堂】Switch 超級瑪利歐派對 空前盛會(中文版-送卡匣盒+特典隨機×1),NS《超級瑪利歐派對 空前盛會》中文版,1,DGBJBH-1900HYU02,momo
【Arum】Iphone Lightning 轉3.5Mm耳機音源轉接線 蘋果Apple轉接頭(Iphone 11 Pro Xs Max Xr X 8 7 Plus),Lightning轉3.5Mm 公 Aux 音源轉接線 音源線 耳機轉接器(Apple Iphone 11 Pro Xs Max Xr 8 7 Plus),0,DYAPAE-A900A8EXV,import
【ADATA 威剛】XPG GAMMIX S70 PRO 2TB [白]PCIe 4.0 M.2 2280固態硬碟/五年保,MP33 PRO 2TB M.2 PCIe SSD 固態硬碟 升級版,0,DSBC7E-A900GPBYK,momo
